"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001912","positive regulation of leukocyte mediated cytotoxicity","18/2538","68/18805",0.264705882352941,1.96130579891531,3.13677369195113,0.00324178023523174,0.0295389445639951,0.0233189287722618,"ULBP3/ULBP2/RAET1L/AZGP1/CD160/LAG3/IL23A/STAP1/ULBP1/KLRC4-KLRK1/KLRC4/KLRK1/KLRC3/KLRC2/CADM1/POMC/KLRC1/CD1A",18
"GO:0008347","glial cell migration","17/2538","63/18805",0.26984126984127,1.99935582323289,3.13833754309874,0.00335235176709757,0.0305003243100131,0.0240778707775158,"LRP8/P2RY1/MMP14/P2RY12/STAP1/VCAN/COL3A1/P2RX4/APCDD1/NTN1/ADGRG1/CCR2/MATN2/CDK5R2/ATP1B2/TREM2/FOXG1",17
"GO:0035929","steroid hormone secretion","10/2538","29/18805",0.344827586206897,2.55495774571343,3.31004005704198,0.00341921241238969,0.0310617139665507,0.0245210486096122,"INHBA/AGT/SPP1/CYP19A1/ECRG4/GALR1/KCNK9/POMC/GAL/AGTR1",10
"GO:0071868","cellular response to monoamine stimulus","16/2538","58/18805",0.275862068965517,2.04396619657075,3.14522515490045,0.00343451193614326,0.0311068652502118,0.0245566923871138,"GNA11/HTR7/DRD2/ADCY5/HTR3A/SLC1A1/RGS9/ALK/HTR3E/GNAO1/HTR4/HTR6/HTR3C/RGS4/APLP1/DRD5",16
"GO:0071870","cellular response to catecholamine stimulus","16/2538","58/18805",0.275862068965517,2.04396619657075,3.14522515490045,0.00343451193614326,0.0311068652502118,0.0245566923871138,"GNA11/HTR7/DRD2/ADCY5/HTR3A/SLC1A1/RGS9/ALK/HTR3E/GNAO1/HTR4/HTR6/HTR3C/RGS4/APLP1/DRD5",16
"GO:0022602","ovulation cycle process","15/2538","53/18805",0.283018867924528,2.09699362148178,3.1588967919727,0.00347737898385804,0.0314006800896207,0.0247886386334519,"INHBA/ZP3/ROBO2/GAS2/KISS1/AMH/EREG/NOS3/ADAMTS1/TNFAIP6/MSTN/MMP2/PTX3/PGR/BMPR1B",15
"GO:0060688","regulation of morphogenesis of a branching structure","15/2538","53/18805",0.283018867924528,2.09699362148178,3.1588967919727,0.00347737898385804,0.0314006800896207,0.0247886386334519,"WNT2/TACSTD2/BMP7/SULF1/SHH/AGT/WNT5A/SIX4/SOX9/SIX1/VEGFA/SFRP1/FGFR2/SIX2/GDNF",15
"GO:0034767","positive regulation of monoatomic ion transmembrane transport","33/2538","152/18805",0.217105263157895,1.60861484384721,2.97582361649422,0.00351432029025529,0.0316467422814103,0.0249828875075597,"CEMIP/TESC/CXCL11/ANK3/EDNRA/NPSR1/F2R/GSTM2/EDN3/FXYD1/PLP1/THY1/P2RX1/FXYD5/FXYD3/P2RX4/CD19/P2RX2/CXCL10/MS4A1/LRRC55/CCR2/GPER1/ANK2/KCNC1/STAC2/ATP1B2/GAL/CXCL9/NOS1/TREM2/KCNMB1/ADCYAP1R1",33
"GO:0014706","striated muscle tissue development","77/2538","423/18805",0.182033096926714,1.34875192581042,2.86554751484167,0.0035151370722669,0.0316467422814103,0.0249828875075597,"COL11A1/WNT2/NEBL/BMP7/HOMER1/NOX4/TBX20/MSX2/RUNX1/MYH15/CITED2/SHH/EDNRA/CDK1/BMP2/WT1/CENPF/LEF1/FGF9/HDAC9/SCX/COL19A1/RBM24/TNNI3/SIX4/SGCG/SIX1/VEGFA/ADRA1A/DMRTA2/PROX1/BMP5/BCL2/MSX1/PDGFRB/LOX/BARX2/IRX3/PHOX2B/TCF21/FOXC1/MESP1/TWIST1/HEYL/P2RX2/MSTN/PI16/NEB/PAX5/KCNJ11/FGFR2/MYOM1/HLF/RYR1/ASB2/FGF20/EPHB1/DNER/TENM4/TNNT2/POU4F1/B4GALNT2/MYLK2/MYL3/MYH11/PGM5/SORBS2/TBX18/NEURL1/DKK1/HCN4/KCNK2/RGS4/POPDC3/POPDC2/NRAP/POPDC1",77
"GO:0007173","epidermal growth factor receptor signaling pathway","34/2538","158/18805",0.215189873417722,1.59442299827433,2.96371787040178,0.00357970106538044,0.0321799097265469,0.0254037858795341,"MET/EPHB4/ADRA2A/AGT/MUSK/SOX9/PLCE1/EPHA10/SLC30A10/AQP5-AS1/EREG/NTRK3/PDGFRB/IFI6/ZFYVE28/AREG/EPHB3/KIT/TYRO3/ALK/FAM83A/EPHA7/CEACAM1/FLT3/EPHA2/FGFR2/LTK/EPHB1/GPER1/FASLG/FGFR4/EPHA5/PIGR/MMP9",34
"GO:0008543","fibroblast growth factor receptor signaling pathway","30/2538","135/18805",0.222222222222222,1.64652832501532,2.97782710426754,0.00364869421021353,0.0327142672389253,0.0258256237262818,"MET/SHISA2/EPHB4/SHCBP1/APLN/SULF1/WNT5A/FGFRL1/MUSK/FGF9/EPHA10/NTRK3/FGF18/PDGFRB/KLB/EPHB3/KIT/TYRO3/ALK/EPHA7/NRXN1/FLT3/EPHA2/FGFR2/LTK/FGF20/EPHB1/FGFR4/FGF19/EPHA5",30
